
---------- Begin Simulation Statistics ----------
simSeconds                                   0.002225                       # Number of seconds simulated (Second)
simTicks                                   2225251000                       # Number of ticks simulated (Tick)
finalTick                                  2225251000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     12.49                       # Real time elapsed on the host (Second)
hostTickRate                                178227851                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     743716                       # Number of bytes of host memory used (Byte)
simInsts                                      2198637                       # Number of instructions simulated (Count)
simOps                                        3815141                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   176094                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     305563                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          2225252                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.012105                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.988040                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         4322853                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1416                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        4116240                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  16064                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               509122                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1069566                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 165                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2117967                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.943486                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.826941                       # Number of insts issued each cycle (Count)
system.l2bus.snoop_filter.hitSingleRequests        11979                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            5                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops                16                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops           16                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst               158                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data              3200                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                 3358                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst              158                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data             3200                       # number of overall hits (Count)
system.l2cache.overallHits::total                3358                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            2357                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            9315                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total              11672                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           2357                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           9315                       # number of overall misses (Count)
system.l2cache.overallMisses::total             11672                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    232890000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    947368000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total    1180258000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    232890000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    947368000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total   1180258000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          2515                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data         12515                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total            15030                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         2515                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data        12515                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total           15030                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.937177                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.744307                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.776580                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.937177                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.744307                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.776580                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 98807.806534                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 101703.488996                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 101118.745716                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 98807.806534                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 101703.488996                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 101118.745716                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks              17                       # number of writebacks (Count)
system.l2cache.writebacks::total                   17                       # number of writebacks (Count)
system.l2cache.demandMshrMisses::cpu.inst         2357                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data         9315                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total          11672                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst         2357                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data         9315                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total         11672                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst    185770000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data    761068000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total    946838000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst    185770000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data    761068000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total    946838000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.937177                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.744307                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.776580                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.937177                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.744307                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.776580                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 78816.291896                       # average overall mshr miss latency ((Tick/Count))
